word phonetic
saucer ['sɒ:sә]
sauna ['saunә]
saunter ['sɒ:ntә]
sausage ['sɒsidʒ]
savage ['sævidʒ]
savagery ['sævidʒәri]
savanna [sә'vænә]
save [seiv]
saver ['seivә]
saving ['seiviŋ]
savior ['seivjә]
savor ['seivә]
savory ['seivәri]
savvy ['sævi]
saw [sɒ:]
sawdust ['sɒ:dʌst]
sax [sæks]
saxophone ['sæksәfәun]
say [sei]
saying ['seiiŋ]
scab [skæb]
scaffold ['skæfәld]
scaffolding ['skæfәldiŋ]
scale [skeil]
scaling ['skeiliŋ]
scallions [ˈskæljənz]
scallop ['skɒlәp]
scalp [skælp]
scalpel ['skælpәl]
scam [skæm]
scamper ['skæmpә]
scan [skæn]
scandal ['skændәl]
scandalous ['skændәlәs]
Scandinavian [,skændi'neivjәn]
scanner ['skænә]
scanning ['skæniŋ]
scant [skænt]
scapegoat ['skeipgәut]
scar [skɑ:]
scarce [skɑ:s]
scarcely ['skɑ:sli]
scarcity ['skɑ:siti]
scare [skєә]
scarecrow ['skєәkrәu]
scared [skeәd]
scarf [skɑ:f]
scarlet ['skɑ:lit]
scary ['skєәri]
scathing ['skeiðiŋ]
scatter ['skætә]
scattered ['skætәd]
scattering ['skætәriŋ]
scavenge ['skævindʒ]
scavenger ['skævindʒә]
scenario [si'nɑ:riәu]
scene [si:n]
scenery ['si:nәri]
scenic ['si:nik]
scent [sent]
scented ['sentid]
schedule ['skedʒuәl]
scheduled ['skedʒuәld]
scheduling ['skedʒuәliŋ]
schema ['ski:mә]
schematic [ski:'mætik]
scheme [ski:m]
schism ['sizm]
schizophrenia [.skizәu'fri:niә]
scholar ['skɒlә]
scholarly ['skɔlәli]
scholarship ['skɒlәʃip]
scholastic [skә'læstik]
school [sku:l]
school-age ['sku:leidʒ]
schoolboy ['sku:lbɒi]
schoolchild ['sku:ltʃaild]
schoolgirl ['sku:lgә:l]
schoolhouse ['sku:lhaus]
schooling ['sku:liŋ]
schoolmate ['sku:lmeit]
schoolteacher ['sku:lti:tʃә]
schoolwork ['sku:lw\\\\:k]
schoolyard ['sku:ljɑ:d]
schooner ['sku:nә]
science ['saiәns]
scientific [.saiәn'tifik]
scientifically [.saiәn'tifikәli]
scientist ['saiәntist]
scissors ['sizәz]
sclerosis [skliә'rәusis]
scoff [skɒf]
scold [skәuld]
scoop [sku:p]
scoot [sku:t]
scooter ['sku:tә]
scope [skәup]
scorch [skɒ:tʃ]
score [skɒ:]
scoreboard ['skɒ:bɒ:d]
scorecard ['skɒ:kɑ:d]
scorer ['skɒ:rә]
scoring ['skɔ:riŋ]
scorn [skɒ:n]
scorpion ['skɒ:piәn]
Scotch [skɔtʃ]
Scottish ['skɒtiʃ]
scoundrel ['skaundrәl]
scour ['skauә]
scourge [skә:dʒ]
scout [skaut]
scowl [skaul]
scramble ['skræmbl]
scrap [skræp]
scrapbook ['skræpbuk]
scrape [skreip]
scratch [skrætʃ]
scratchy ['skrætʃi]
scrawl [skrɒ:l]
scrawny ['skrɒ:ni]
scream [skri:m]
screaming ['skri:miŋ]
screech [skri:tʃ]
screen [skri:n]
screener ['skri:nә]
screening ['skri:niŋ]
screenplay ['skri:nplei]
screenwriter ['skri:nraitә]
screw [skru:]
screwdriver ['skru:draivә]
scribble ['skribl]
scribe [skraib]
scrimmage ['skrimidʒ]
script [skript]
scriptural ['skriptʃәrәl]
scripture ['skriptʃә]
scroll [skrәul]
scrub [skrʌb]
scruffy ['skrʌfi]
scrunch [skrʌntʃ]
scrutinize ['skrutinaiz]
scrutiny ['skru:tini]
scuba ['skju:bә]
scuff [skʌf]
scuffle ['skʌfl]
sculpt [skʌlpt]
sculpted [skʌlptid]
sculptor ['skʌlptә]
sculptural ['skʌlptʃәrәl]
sculpture ['skʌlptʃә]
scum [skʌm]
scurry ['skʌri]
scuttle ['skʌtl]
sea [si:]
seafood ['si:fu:d]
seagull ['si:^ʌl]
seal [si:l]
sealed [si:ld]
seam [si:m]
seaman ['si:mәn]
seamless ['si:mlis]
seamlessly ['si:mlisli]
seamstress ['si:mstris]
sear [siә]
search [sә:tʃ]
searcher ['sә:tʃә]
searing ['siәriŋ]
seaside ['si:said]
season ['si:zn]
seasonal ['si:znәl]
seasoned ['si:znd]
seasoning ['si:zniŋ]
seat [si:t]
seating ['si:tiŋ]
seawater ['si:.wɒtә]
seaweed ['si:wi:d]
secede [si'si:d]
secession [si'seʃәn]
secluded [si'klu:did]
seclusion [si'klu:ʒәn]
second ['sekәnd]
second-generation "[ˈsekənd ˌdʒenəˈreiʃən]"
second-hand ['sekәnd'hænd]
secondary ['sekәndәri]
secondly ['sekәndli]
secrecy ['si:krisi]
secret ['si:krit]
secretary ['sekrәtәri]
secretary-general ['sekrәtәri'dʒenәrәl]
secrete [si'kri:t]
secretion [si'kri:ʃәn]
secretive [si'kri:tiv]
secretly ['si:kritli]
sect [sekt]
sectarian [sek'tєәriәn]
section ['sekʃәn]
sectional ['sekʃәnl]
sector ['sektә]
secular ['sekjulә]
secularism ['sekjulәrizm]
secure [si'kjuә]
securely [si'kjuәli]
security [si'kjuriti]
sedan [si'dæn]
sedative ['sedәtiv]
sedentary ['sedәntәri]
sediment ['sedimәnt]
seduce [si'dju:s]
seduction [si'dʌkʃәn]
seductive [si'dʌktiv]
see [si:]
seed [si:d]
seedling ['si:dliŋ]
seedy ['si:di]
seeing ['si:iŋ]
seek [si:k]
seeker ['si:kә]
seem [si:m]
seeming ['si:miŋ]
seemingly ['si:miŋli]
seep [si:p]
seer ['siә]
seethe [si:ð]
segment ['segmәnt]
segregate ['segrigeit]
segregation [.segri'geiʃәn]
seismic ['saizmik]
seize [si:z]
seizure ['si:ʒә]
seldom ['seldәm]
select [si'lekt]
selected [si'lektid]
selection [si'lekʃәn]
selective [si'lektiv]
self [self]
self-awareness [,selfә'weәnis]
self-centered [self'sentәd]
self-concept [ˌself'kɒnsept]
self-confidence [self'kɔnfid(ә)ns]
self-conscious ['self'kɔnʃәs]
self-consciously [ˌselfˈkɔnʃəslɪ]
self-contained ['selfkәn'teind]
self-control ['selfkәn'trәul]
self-defense [selfdi'fens]
self-described ['selfdɪskr'aɪbd]
self-destructive "[self disˈtrʌktiv]"
self-determination ['selfdi,tә:mi'neiʃәn]
self-doubt ['self'daut]
self-efficacy ['self'efɪkəsɪ]
self-employed ['selfim'plɔid]
self-esteem ['selfis'ti:m]
self-evident ['self'evidәnt]
self-expression ['selfiks'preʃәn]
self-government ['self'^ʌvәnmәnt]
self-help ['self'help]
self-image ['self'imidʒ]
self-imposed ['selfim'pәuzd]
self-interest ['self'intәrist]
self-made ['self'meid]
self-pity ['self'piti]
self-portrait ['self'pɔ:treit]
self-proclaimed ['selfprә'kleimd]
self-regulation ['self,re^ju'leiʃәn]
self-reliance ['selfri'lains]
self-report ['selfrɪp'ɔ:t]
self-respect ['selfris'pekt]
self-righteous ['self'raitʃәs]
self-serving ['self'sә:viŋ]
self-sufficiency [,selfsә'fiʃәnsi]
self-sufficient ['selfsә'fiʃәnt]
self-taught [self'tɔ:t]
self-worth [self'w\\\\:θ]
selfish ['selfiʃ]
selfishness ['selfiʃnis]
selfless ['selflis]
sell [sel]
seller ['selә]
selling ['seliŋ]
semantic [si'mæntik]
semantics [si'mæntiks]
semblance ['semblәns]
semen ['si:mәn]
semester [si'mestә]
semiconductor [.semikәn'dʌktә]
semifinal [.semi'fainl]
seminal ['seminl]
seminar ['seminɑ:]
seminary ['seminәri]
senator ['senәtә]
senatorial [.senә'tɒ:riәl]
send [send]
sender ['sendә]
senior ['si:njә]
seniority [.si:ni'ɒriti]
sensation [sen'seiʃәn]
sensational [sen'seiʃәnl]
sense [sens]
senseless ['senslis]
sensibility [.sensi'biliti]
sensible ['sensәbl]
sensibly ['sensәbli]
sensing ['sensiŋ]
sensitive ['sensitiv]
sensitivity [.sensә'tiviti]
sensor ['sensә]
sensory ['sensәri]
sensual ['senʃuәl]
sensuality [,sensju'æliti]
sensuous ['senʃuәs]
sentence ['sentәns]
sentient ['senʃәnt]
sentiment ['sentimәnt]
sentimental [.senti'mentl]
sentimentality [.sentimen'tæliti]
sentry ['sentri]
separate ['sepәreit]
separated ['sepәreitid]
separately ['sepәrәtli]
separating ['sepәreitiŋ]
separation [.sepә'reiʃәn]
separatist ['sepәreitist]
septic ['septik]
sequel ['si:kwәl]
sequence ['si:kwәns]
sequencing ['si:kwәnsiŋ]
sequential [si'kwenʃәl]
sequester [si'kwestә]
sequin ['si:kwin]
serene [si'ri:n]
serenity [si'reniti]
sergeant ['sɑ:dʒәnt]
serial ['siәriәl]
series ['siәri:z]
serious ['siәriәs]
seriously ['siәriәsli]
seriousness ['siәriәsnis]
sermon ['sә:mәn]
serotonin [.siәrәu'tәunin]
serpent ['sә:pәnt]
serum ['siәrәm]
servant ['sә:vәnt]
serve [sә:v]
server ['sә:vә]
service ['sә:vis]
serviceman ['s\\\\:vismәn]
serving ['sә:viŋ]
servitude ['sә:vitju:d]
sesame ['sesәmi]
session ['seʃәn]
set [set]
setback ['setbæk]
settee [se'ti:]
setting ['setiŋ]
settle ['setl]
settled ['setld]
settlement ['setlmәnt]
settler ['setlә]
setup ['setʌp]
seven ['sevn]
seventeen [sevn'ti:n]
seventeenth [sevn'ti:nθ]
seventh ['sevnθ]
seventy ['sevnti]
sever ['sevә]
several ['sevәrәl]
severance ['sevәrәns]
severe [si'viә]
severely [si'viәli]
severity [si'veriti]
sew [sәu]
sewage ['sju:idʒ]
sewer ['su:ә]
sewing ['sәuiŋ]
sex [seks]
sexism ['seksizm]
sexist ['seksist]
sexual ['sekʃuәl]
sexuality [.sekʃu'æliti]
sexy ['seksi]
sh [ʃ]
shabby ['ʃæbi]
shack [ʃæk]
shackle ['ʃækl]
shade [ʃeid]
shadow ['ʃædәu]
shadowy ['ʃædәui]
shady ['ʃeidi]
shaft [ʃæft]
shaggy ['ʃægi]
shake [ʃeik]
shake-up ['ʃeik'ʌp]
shaker ['ʃeikә]
Shakespearean [ʃeik'spiәriәn]
shaking ['ʃeikiŋ]
shaky ['ʃeiki]
shale [ʃeil]
shall [ʃæl]
shallot [ʃә'lɒt]
shallow ['ʃælәu]
sham [ʃæm]
shaman ['ʃæmәn]
shambles ['ʃæmblz]
shame [ʃeim]
shameful ['ʃeimful]
shameless ['ʃeimlis]
shamelessly ['ʃeimlisli]
shampoo [ʃæm'pu:]
shank [ʃæŋk]
shanty ['ʃænti]
shape [ʃeip]
shaped [ʃeipt]
shapely ['ʃeipli]
shaping ['ʃeipiŋ]
shard [ʃɑ:d]
share [ʃєә]
shared [ʃεәd]
shareholder ['ʃєә.hәuldә]
sharing ['ʃeәriŋ]
shark [ʃɑ:k]
sharp [ʃɑ:p]
sharpen ['ʃɑ:pn]
sharply ['ʃɑ:pli]
sharpness ['ʃɑ:pnis]
shatter ['ʃætә]
shattering ['ʃætәriŋ]
shave [ʃeiv]
shaving ['ʃeiviŋ]
shawl [ʃɒ:l]
she [ʃi:]
sheaf [ʃi:f]
shear [ʃiә]
sheath [ʃi:θ]
sheathe [ʃi:ð]
shed [ʃed]
sheen [ʃi:n]
sheep [ʃi:p]
sheepishly ['ʃi:pɪʃlɪ]
sheer [ʃiә]
sheet [ʃi:t]
shelf [ʃelf]
shell [ʃel]
shellfish ['ʃelfiʃ]
shelling ['ʃeliŋ]
shelter ['ʃeltә]
shelve [ʃelv]
shepherd ['ʃepәd]
sheriff ['ʃerif]
sherry ['ʃeri]
shh [ʃ]
shield ['ʃi:ld]
shift [ʃift]
shifter ['ʃiftә]
shifting ['ʃiftiŋ]
shimmer ['ʃimә]
shimmering ['ʃɪmərɪŋ]
shin [ʃin]
shine [ʃain]
shingle ['ʃiŋgl]
shining ['ʃainiŋ]
shiny ['ʃaini]
ship [ʃip]
shipment ['ʃipmәnt]
shipping ['ʃipiŋ]
shipwreck ['ʃiprek]
shipyard ['ʃipjɑ:d]
shirt [ʃә:t]
shit [ʃit]
shiver ['ʃivә]
shock [ʃɒk]
shocked [ʃɔkt]
shocking ['ʃɒkiŋ]
shoddy ['ʃɒdi]
shoe [ʃu:]
shoot [ʃu:t]
shooter ['ʃu:tә]
shooting ['ʃu:tiŋ]
shop [ʃɒp]
shopkeeper ['ʃɒp.ki:pә]
shoplifting ['ʃɒp.liftiŋ]
shopper ['ʃɒpә]
shopping ['ʃɒpiŋ]
shore [ʃɒ:]
shoreline ['ʃɒ:lain]
short [ʃɒ:t]
shortage ['ʃɒ:tidʒ]
shortcoming ['ʃɒ:t'kʌmiŋ]
shortcut ['ʃɒ:tkʌt]
shorten ['ʃɒ:tn]
shortfall ['ʃɒ:tfɒ:l]
shorthand ['ʃɒ:thænd]
shortly ['ʃɒ:tli]
shortness ['ʃɒ:tnis]
shorts [ʃɔ:ts]
shortstop ['ʃɒ:tstɒp]
shot [ʃɒt]
shotgun ['ʃɒtgʌn]
should [ʃud]
shoulder ['ʃәuldә]
shout [ʃaut]
shouting ['ʃajtiŋ]
shove [ʃʌv]
shovel ['ʃʌvl]
show [ʃәu]
showcase ['ʃәukeis]
showdown ['ʃәudaun]
shower ['ʃauә]
showing ['ʃәuiŋ]
showroom ['ʃәuru:m]
showy ['ʃәui]
shrapnel ['ʃræpnәl]
shred [ʃred]
shrewd [ʃru:d]
shriek [ʃri:k]
shrill [ʃril]
shrimp [ʃrimp]
shrine [ʃrain]
shrink [ʃriŋk]
shrivel ['ʃrivl]
shroud [ʃraud]
shrub [ʃrʌb]
shrug [ʃrʌg]
shudder ['ʃʌdә]
shuffle ['ʃʌfl]
shun [ʃʌn]
shunt [ʃʌnt]
shut [ʃʌʃ]
shutdown ['ʃʌtdaun]
shutout ['ʃʌtaut]
shutter ['ʃʌtә]
shuttered [ˈʃʌtəd]
shuttle ['ʃʌtl]
shy [ʃai]
shyness ['ʃainis]
sibling ['sibliŋ]
sic [sik]
sick [sik]
sicken ['sikәn]
sickening ['sikniŋ]
sickle [sikl]
sickly ['sikli]
sickness ['siknis]
side [said]
sidebar ['saidbɑ:(r)]
sideboard ['saidbɒ:d]
sidekick ['saidkik]
sideline ['saidlain]
sideshow ['saidʃәu]
sidestep ['saidstep]
sidewalk ['saidwɒ:k]
sideways ['saidweiz]
siding ['saidiŋ]
sidle ['saidl]
siege [si:dʒ]
sieve [siv]
sift [sift]
sigh [sai]
sight [sait]
sighted ['saitid]
sighting [saitiŋ]
sightseeing ['saitsi:iŋ]
sign [sain]
signal ['signl]
signatory ['si^nәtәri]
signature ['signәtʃә]
signed [saind]
significance [sig'nifikәns]
significant [sig'nifikәnt]
signifier [ˈsɪgnɪfaɪə(r)]
signify ['signifai]
silence ['sailәns]
silent ['sailәnt]
silently ['sailәntli]
silhouette [.silu:'et]
silicon ['silikәn]
silicone ['silikәun]
silk [silk]
silken ['silkәn]
silky ['silki]
sill [sil]
silly ['sili]
silo ['sailәu]
silt [silt]
silver ['silvә]
silverware ['silvәwєә]
silvery ['silvәri]
similar ['similә]
similarity [.simi'læriti]
similarly ['similәli]
simmer ['simә]
simmering ['sɪmərɪŋ]
simple ['simpl]
simplicity [sim'plisiti]
simplification [.simplifi'keiʃәn]
simplify ['simplifai]
simplistic [sim'plistik]
simply ['simpli]
simulate ['simjuleit]
simulation [.simju'leiʃәn]
simulator ['simjuleitә]
simultaneous [.simәl'teinjәs]
simultaneously "[simәl'teiniәsly; (?@) saim-]"
sin [sin]
since [sins]
sincere [sin'siә]
sincerely [sin'siәli]
sincerity [sin'serәti]
sinful ['sinful]
sing [siŋ]
singer ['siŋә]
singing ['siŋiŋ]
single ['siŋgl]
singular ['siŋgjulә]
singularity [.siŋgju'læriti]
singularly ['siŋgjulәli]
sinister ['sinistә]
sink [siŋk]
sinking ['siŋkiŋ]
sinner ['sinә]
sinus ['sainәs]
sip [sip]
siphon ['saifәn]
sir [sә:]
siren ['saiәrin]
sister ['sistә]
sit [sit]
sitcom ['sitkɔm]
site [sait]
sitter ['sitә]
sitting ['sitiŋ]
situate ['sitjueit]
situation [.sitju'eiʃәn]
situational "[sitju'eiʃәnәl. -tʃu-]"
six [siks]
six-pack ['sikspæk]
sixteen ['siks'ti:n]
sixteenth ['siks'ti:nθ]
sixth [siksθ]
sixty ['siksti]
sizable ['saizәbl]
size [saiz]
sizeable ['saizәbl]
sizzle ['sizl]
sizzling [ˈsɪzlɪŋ]
skate [skeit]
skateboard ['skeitbɔ:d]
skater ['skeitә]
skating ['skeitiŋ]
skeletal ['skelәtәl]
skeleton ['skelәtn]
skeptic ['skeptik]
skeptical ['skeptikәl]
skepticism ['skeptisizm]
sketch [sketʃ]
sketchy ['sketʃi]
skew [skju:]
skewed [skju:d]
skewer [skju:ә]
ski [ski:]
skid [skid]
skier ['ski:ә]
skiff [skif]
skiing ['ski:iŋ]
skill ['skil]
skilled ['skild]
skillet ['skilit]
skillful ['skilful]
skim [skim]
skimpy ['skimpi]
skin [skin]
skinhead ['skinhed]
skinny ['skini]
skip [skip]
skipper ['skipә]
skirmish ['skә:miʃ]
skirt [skә:t]
skit [skit]
skitter ['skitә]
skull [skʌl]
skunk [skʌŋk]
sky [skai]
skylight ['skailait]
skyline ['skailain]
skyrocket ['skai.rɒkit]
skyscraper ['skaiskreipә]
skyward ['skaiwәd]
slab [slæb]
slack [slæk]
slain [slein]
slalom ['slælәm]
slam [slæm]
slang [slæŋ]
slant [slænt]
slap [slæp]
slash [slæʃ]
slat [slæt]
slate [sleit]
slather ['slæðә]
slaughter ['slɒ:tә]
slaughterhouse ['slɒ:tәhaus]
slave [sleiv]
slavery ['sleivәri]
Slavic "['slævik, 'slɑ:v-]"
slay [slei]
slaying [sleɪŋ]
sleazy ['sleizi]
sleek [sli:k]
sleep [sli:p]
sleeper ['sli:pә]
sleeping ['sli:piŋ]
sleepless ['sli:plis]
sleepy ['sli:pi]
sleet [sli:t]
sleeve [sli:v]
sleeveless ['sli:vlis]
sleigh [slei]
slender ['slendә]
slew [slu:]
slice [slais]
sliced [slaist]
slick [slik]
slicker ['slikә]
slide [slaid]
slider ['slaidә]
sliding ['slaidiŋ]
slight [slait]
slightly ['slaitli]
slim [slim]
slime [slaim]
slimy ['slaimi]
sling [sliŋ]
slink [sliŋk]
slip [slip]
slipper ['slipә]
slippery ['slipәri]
slit [slit]
slither ['sliðә]
sliver ['slivә]
slog [slɒg]
slogan ['slәugәn]
slope [slәup]
sloping ['slәjpiŋ]
sloppy ['slɒpi]
slosh [slɒʃ]
slot [slɒt]
sloth [slәuθ]
slouch [slautʃ]
slow [slәu]
slow-moving ['slәj'mu:viŋ]
slowdown ['slәudaun]
slowly ['slәuli]
sludge [slʌdʒ]
slug [slʌg]
slugger ['slʌgә]
sluggish ['slʌgiʃ]
slum [slʌm]
slumber ['slʌmbә]
slump [slʌmp]
slur [slә:]
slush [slʌʃ]
slut [slʌt]
sly [slai]
smack [smæk]
small [smɒ:l]
small-town ['smɔ:l'tajn]
smallmouth "['smɔ: lmajθ]"
smallpox ['smɒ:lpɒks]
smart [smɑ:t]
smartly ['smɑ:ti]
smash [smæʃ]
smashed [smæʃt]
smashing ['smæʃiŋ]
smattering ['smætәriŋ]
smear [smiә]
smell [smel]
smelly ['smeli]
smile [smail]
smiling ['smailiŋ]
smirk [smә:k]
smite [smait]
smock [smɒk]
smog [smәug]
smoke [smәuk]
smoked [smәukt]
smoker ['smәukә]
smokestack ['smәukstæk]
smoking ['smәukiŋ]
smoky ['smәuki]
smolder ['smәuldә]
smoldering ['sməʊdərɪŋ]
smooth [smu:ð]
smoothly ['smu:ðli]
smoothness ['smu:ðnis]
smother ['smʌðә]
smudge [smʌdʒ]
smug [smʌg]
smuggle ['smʌgl]
smuggler ['smʌglә]
snack [snæk]
snag [snæg]
snail [sneil]
snake [sneik]
snap [snæp]
snapper ['snæpә]
snappy ['snæpi]
snapshot ['snæpʃɒt]
snare [snєә]
snarl [snɑ:l]
snatch [snætʃ]
sneak [sni:k]
sneaky ['sni:ki]
sneer [sniә]
sneeze [sni:z]
snicker ['snikә]
sniff [snif]
snip [snip]
snipe [snaip]
sniper ['snaipә]
snippet ['snipit]
snob [snɒb]
snoop [snu:p]
snore [snɒ:]
snorkel ['snɔ:kl]
snort [snɒ:t]
snout [snaut]
snow [snәu]
snowball ['snәubɒ:l]
snowboard ['snәubɔ:d]
snowfall ['snәufɒ:l]
snowflake ['snәufleik]
snowman ['snәumæn]
snowmobile ['snәumәubi:l]
snowshoe ['snәuʃu:]
snowstorm ['snәustɒ:m]
snowy ['snәui]
snub [snʌb]
snuff [snʌf]
snug [snʌg]
snuggle ['snʌgl]
snugly ['snʌgli]
so [sәu]
so-and-so "['sәu, әn(d)sәu]"
soak [sәuk]
soap [sәup]
soapy ['sәupi]
soar [sɒ:]
soaring "['sɔ:riŋ 'sɔәr-]"
sob [sɒb]
sober ['sәubә]
sobering [ˈsəʊbərɪŋ]
sobriety [sә'braiiti]
soccer ['sɒkә]
social ['sәuʃәl]
socialism ['sәuʃәlizm]
socialist ['sәuʃәlist]
socialite ['sәuʃәlait]
socialization [.sәuʃәlai'zeiʃәn]
socialize ['sәuʃәlaiz]
socially ['sәuʃәli]
societal [sә'saiәtl]
society [sә'saiәti]
sociological [.sәusiә'lɒdʒikl]
sociologist [.sәusi'ɒlәdʒist]
sociology [.sәusi'ɒlәdʒi]
sock [sɒk]
socket ['sɒkit]
sod [sɒd]
soda ['sәudә]
sodium ['sәudiәm]
sofa ['sәufә]
soft [sɒft]
softball ['sɒftbɒ:l]
soften ['sɒftn]
softly ['sɒftli]
softness ['sɒftnis]
software ['sɒftwєә]
soggy ['sɒgi]
soil [sɒil]
sojourn ['sɒdʒә:n]
solace ['sɒlis]
solar ['sәulә]
soldier ['sәuldʒә]
sole [sәul]
solely ['sәulli]
solemn ['sɒlәm]
solicit [sә'lisit]
solicitation [sә.lisi'teiʃәn]
solicitor [sә'lisitә]
solid ['sɒlid]
solidarity [.sɒli'dæriti]
solidify [sә'lidifai]
solitary ['sɒlitәri]
solitude ['sɒlitju:d]
solo ['sәulәu]
soloist ['sәulәuist]
solstice ['sɒlstis]
soluble ['sɒljubl]
solution [sә'lu:ʃәn]
solve [sɒlv]
solvent ['sɒlvәnt]
Somali [sәu'mɑ:li]
somatic [sәu'mætik]
somber ['sɒmbә]
some [sʌm]
somebody ['sʌmbɒdi]
someday ['sʌmdei]
somehow ['sʌmhau]
someone ['sʌmwʌn]
someplace ['sʌmpleis]
something ['sʌmθiŋ]
sometime ['sʌmtaim]
sometimes ['sʌmtaimz]
somewhat ['sʌmhwɒt]
somewhere ['sʌmhwєә]
son [sʌn]
sonar ['sәunɑ:]
song [sɒŋ]
songbird ['sɒŋbә:d]
sonic ['sɒnik]
sonnet ['sɒnit]
soon [su:n]
soot [sut]
soothe [su:ð]
soothing ['su:ðiŋ]
sophisticated [sә'fistikeitid]
sophistication [sә.fisti'keiʃәn]
sophomore ['sɒfәmɒ:]
soprano [sә'prænәu]
sorbet ['sɔ:bәt]
sorcerer ['sɒ:sәrә]
sorcery ['sɒ:sәri]
sordid ['sɒ:did]
sore [sɒ:]
sorely ['sɒ:li]
sorority [sә'rɒ:riti]
sorrow ['sɒrәu]
sorry ['sɒri]
sort [sɒ:t]
sortie ['sɒ:ti:]
souffle ['su:fl]
sought-after ['sɔ:tɑ:ftə]
soul [sәul]
soulful ['sәulful]
sound [saund]
soundbite ['saʊndbaɪt]
sounding ['saundiŋ]
soundly ['saundli]
soup [su:p]
sour ['sauә]
source [sɒ:s]
south [sauθ]
southeast [sauθ'i:st]
southeastern [sauθ'i:stәn]
southern ['sʌðәn]
southward ['sauθwәd]
southwest [sauθ'west]
southwestern [sauθ'westәn]
souvenir [.su:vә'niә]
sovereign ['sɒvrin]
sovereignty ['sɒvrәnti]
Soviet ['sәuviәt]
sow "[sau. sәu]"
soy [sɒi]
soybean ['sɒibi:n]
spa [spɑ:]
space [speis]
space-time ['speis'taim]
spacecraft ['speiskræft]
spaceship ['speisʃip]
spacing ['speisiŋ]
spacious ['speiʃәs]
spade [speid]
spaghetti [spә'geti]
span [spæn]
Spaniard ['spænjәd]
Spanish ['spæniʃ]
spank [spæŋk]
spar [spɑ:]
spare [spєә]
spark [spɑ:k]
sparkle ['spɑ:kl]
sparkling ['spɑ:liŋ]
sparrow ['spærәu]
sparse ['spɑ:s]
sparsely [spɑ:slɪ]
spasm ['spæzm]
spate [speit]
spatial ['speiʃәl]
spatter ['spætә]
spatula ['spætʃәlә]
spawn [spɒ:n]
speak [spi:k]
speaker ['spi:kә]
speaking ['spi:kiŋ]
spear [spiә]
spearhead ['spiәhed]
spec [spek]
special ['speʃәl]
specialist ['speiʃәlist]
specialization [.speʃәlai'zeiʃәn]
specialize ['speʃәlaiz]
specially ['speʃәli]
specialty ['speʃәlti]
species ['spi:ʃiz]
specific [spi'sifik]
specifically [spi'sifikli]
specification [.spesifi'keiʃәn]
specificity [,spesi'fisiti]
specify ['spesifai]
specimen ['spesimәn]
speck [spek]
speckled ['spekld]
spectacle ['spektәkl]
spectacular [spek'tækjulә]
spectator [spek'teitә]
spectral ['spektrәl]
spectrometer [spek'trɒmitә]
spectrum ['spektrәm]
speculate ['spekjuleit]
speculation [.spekju'leiʃәn]
speculative ['spekjuleitiv]
speculator ['spekjuleitә]
speech [spi:tʃ]
speechless ['spi:tʃlis]
speechwriter ['spi:tʃ,raitә(r)]
speed [spi:d]
speeding ['spi:diŋ]
speedy ['spi:di]
spell [spel]
spelling ['speliŋ]
spend [spend]
spender ['spendә]
spending ['spendiŋ]
spent [spent]
sperm [spә:m]
spew [spju:]
sphere [sfiә]
spherical ['sferikl]
spice [spais]
spicy ['spaisi]
spider ['spaidә]
spike [spaik]
spiky ['spaiki]
spill [spil]
spin [spin]
spinach ['spinitʃ]
spinal ['spainl]
spindle ['spindl]
spindly ['spindli]
spine [spain]
spinner ['spinә]
spinning ['spiniŋ]
spiral ['spairәl]
spire [spaiә]
spirit ['spirit]
spirited ['spiritid]
spiritual ['spiritʃuәl]
spirituality [,spiritju'æliti]
spit [spit]
spite [spait]
splash [splæʃ]
splatter ['splætә]
splay [splei]
spleen [spli:n]
splendid ['spendid]
